text;animation;comment;next;previous;source_dlg;audiofile
I... I must know something, first, before that happens. I must ask you something.;[];;[200];[188];k_sta_bastila;NM45AABAST01077_.mp3
Will there be a place for me in your future? Do you... do you love me?;[];;[201, 202, 204];[199];k_sta_bastila;NM45AABAST01078_.mp3
I do love you, Bastila.;[];;[190];[200];k_sta_bastila;
I love you, Bastila, but after everything that's happened...;[];;[203];[200];k_sta_bastila;
I see. Thank you for your honesty. It's probably for the best that it goes no further. You saved me and I will always be grateful.;[{'Bastila': 'Talk_Sad'}];;[193];[202, 204];k_sta_bastila;NM45AABAST01082_.mp3
No. I'm sorry, Bastila, but I don't love you.;[];;[203];[200];k_sta_bastila;
You are brave... and foolish. The dark side has wholly consumed me, and you will suffer for failing to see that!;[{'Bastila': 'Taunt'}];;[];[186, 206];k_sta_bastila;NM45AABAST01089_.mp3
You won't, Bastila. I know you still serve the light side.;[];;[187, 205];[185];k_sta_bastila;
You're right. I suppose I can't trust you, after all.;[];;[208];[185, 183];k_sta_bastila;
A wise decision. You cannot trust me, and you cannot bring yourself to execute me. I see now there is only one way this can end. The time for words is done! Defend yourself!;[];;[];[207];k_sta_bastila;NM45AABAST01091_.mp3
You're right. Don't worry, you won't feel a thing.;[];;[210];[180, 212, 215, 221, 223, 226, 176, 233, 172, 168];k_sta_bastila;
Do it. Quickly...;[];;[];[209];k_sta_bastila;NM45AABAST01112_.mp3
[Failure] There is nothing in my heart but the blackness of the dark side! I am sick of your preaching, Revan!;[{'Bastila': 'Talk_Forceful'}];;[212];[177, 213];k_sta_bastila;NM45AABAST01063_.mp3
I ask you for an honorable death, but you are too weak to even grant me that! No more words! This must end with blood!;[{'Bastila': 'Talk_Forceful'}];;[181, 209];[211, 228, 234];k_sta_bastila;NM45AABAST01093_.mp3
[Persuade] Look into your heart, Bastila, and you will find the light.;[];;[211, 214];[176, 221, 223, 226, 233];k_sta_bastila;
[Success] I... I know a flicker of the light still burns within me. Malak felt it too. He knew it could only be extinguished if I killed you.;[];;[215];[213];k_sta_bastila;NM45AABAST01061_.mp3
But what good is a single flicker of light against the sea of darkness I am drowning in? I can never atone for my betrayal.;[];;[177, 181, 209];[214];k_sta_bastila;NM45AABAST01062_.mp3
I was redeemed, Bastila. You can be, too.;[];;[217];[176, 233, 172, 170];k_sta_bastila;
You were a special case. The Council had no other choice. They needed you alive so they could discover the location of the Star Forge. It was an act of desperation.;[];;[218];[216, 227];k_sta_bastila;NM45AABAST01097_.mp3
It was my responsibility to watch over you, to make sure you did not slip back into your evil ways. I was supposed to protect you from the dark side.;[];;[219, 222, 224];[217];k_sta_bastila;NM45AABAST01098_.mp3
You did protect me, Bastila.;[];;[220];[218];k_sta_bastila;
But at what cost? In protecting you, I fell to the dark side myself. Is that the price of a Jedi's redemption? Must another of the Order fall to save me?;[{'Bastila': 'Talk_Pleading'}];;[221];[219];k_sta_bastila;NM45AABAST01100_.mp3
I cannot allow that to happen. Please, this is too painful. Strike me down. End this now, quickly. There is no other way.;[{'Bastila': 'Talk_Sad'}];;[181, 209, 213];[220];k_sta_bastila;NM45AABAST01101_.mp3
You can't protect someone from the dark side. Each individual must choose their own path.;[];;[223];[218];k_sta_bastila;
I... I suppose you are right. Yet the path I have chosen is that of the dark side. I don't see any way I could atone for what I have done. I deserve to die.;[{'Bastila': 'Talk_Sad'}];;[177, 181, 209, 213];[222];k_sta_bastila;NM45AABAST01103_.mp3
You did more than protect me, Bastila.;[];;[225];[218];k_sta_bastila;
It's true I possess... feelings for you. But was it only an illusion brought about by our bond? And what was the cost?;[{'Bastila': 'Talk_Pleading'}];;[226];[224];k_sta_bastila;NM45AABAST01105_.mp3
Please... this is too painful. End it now, quickly. There is no other way.;[{'Bastila': 'Talk_Sad'}];;[177, 181, 209, 213];[225];k_sta_bastila;NM45AABAST01106_.mp3
I was the Dark Lord, Bastila, and the Jedi Council let me live.;[];;[217];[176, 233, 172, 170];k_sta_bastila;
[Failure!] No! That bond is what took me down this path to begin with! It poisoned me... I hated myself for loving you and now I have betrayed everything!;[{'Bastila': 'Talk_Forceful'}];;[212];[173];k_sta_bastila;NM45AABAST01054_.mp3
[Persuade] Turn to the Jedi code, Bastila. It can help you.;[];;[230, 234];[172];k_sta_bastila;
[Success] I doubt mere words can help me now, but to appease you I will recite them:;[];;[231];[229];k_sta_bastila;NM45AABAST01056_.mp3
There is no emotion: there is peace. There is no ignorance: there is knowledge. There is no passion: there is serenity. There is no chaos: there is harmony...;[{'Bastila': 'Talk_Sad'}];;[232];[230];k_sta_bastila;NM45AABAST01057_.mp3
Strange, but even now I find comfort in these words. I... suppose old habits die hard.;[];;[233];[231];k_sta_bastila;NM45AABAST01058_.mp3
There is no death: there is the Force. Thank you, Revan. I am ready to face my fate now.;[{'Bastila': 'Talk_Sad'}];;[177, 181, 209, 213, 216, 227];[232];k_sta_bastila;NM45AABAST01059_.mp3
[Failure] The Jedi code is nothing but words, the babblings of senile old Masters! The code cannot help me now!;[{'Bastila': 'Talk_Forceful'}];;[212];[229];k_sta_bastila;NM45AABAST01092_.mp3
There's no need for me to kill you, Bastila.;[];;[170];[168];k_sta_bastila;
I am stronger than you could ever be, Bastila!;[];;[168];[166];k_sta_bastila;
You can't win, Bastila. Now you must die!;[{'Player': 'Talk_Forceful'}];;[168];[166];k_sta_bastila;
You there! Up-worlder! Anyone using this elevator has to pay the toll!;[{'OutcastMan041': 'Talk_Forceful'}];Dialog Mission Statement: Two beggars accost the player the first time they come down from the lower city eleveator. The player can give them 5 credits, can give them 20 credits and get a light side kick or can threaten them and get a small dark side kick. Beggars run off and destroy themselves and are never seen again. Exit points: 1.  Player gave beggars credits. Lose credits (5 or 20 depending on path). Small light side hit if 20 credits given. Beggars run off and destroy themselves. 2. Player refuses to give anything. Beggars run off. 3. Player threatens beggars. They run off and player gets a small dark side hit.;[239];[None];tar04_outman041;NM04AAOUTM14000_.mp3
Yeah, this is our elevator! If you use it, you've got to give us something!;[{'OutcastMan042': 'Talk_Forceful'}];;[240, 241];[238];tar04_outman041;NM04AAOUTM14001_.mp3
I don't believe this planet! Even the beggars are trying to shake us down.;[];;[241];[239];tar04_outman041;NM04AAOUTM14060_.mp3
Five credits! That's what it costs to use our elevator! Five credits!;[{'OutcastMan041': 'Talk_Forceful'}];;[242, 289, 290, 293, 298];[240, 239];tar04_outman041;NM04AAOUTM14002_.mp3
Who are you? What are you doing here in the Undercity?;[];;[243];[241];tar04_outman041;
We are the Outcasts, banished and reviled by those who dwell above!;[{'OutcastMan041': 'Talk_Sad'}];;[244];[242];tar04_outman041;NM04AAOUTM14004_.mp3
Here in the filth and darkness we claw out a wretched existence, scavenging and begging just to survive long enough to see another wretched day.;[{'OutcastMan042': 'Talk_Sad'}];;[245];[243];tar04_outman041;NM04AAOUTM14005_.mp3
This is our village. We live here in the undercity. You have to pay us five credits for using our elevator.;[];;[246, 289, 290, 293, 298];[244];tar04_outman041;NM04AAOUTM14006_.mp3
You poor wretches. Here's 20 credits to buy some food and clothing.;[];;[247];[245, 292];tar04_outman041;
Credits, my brother! We have credits! Now we can buy food and medicine!;[];;[248];[246, 289];tar04_outman041;NM04AAOUTM14011_.mp3
Hush, or the others will hear us! They'll want our credits! We have to hide them!;[];;[249];[247];tar04_outman041;NM04AAOUTM14012_.mp3
Go on, you two! Get out of here! I'm sorry about that... those two beggars give everyone in the village a bad name! We aren't all like that, you know. Most of us are good people.;[];;[250, 251, 288];[248, 294, 297];tar04_outman041;NM04AASHAL27002_.mp3
I'm sure you are, miss. It's just too bad your little welcoming committee is there to give people a bad first impression.;[];;[251, 288];[249];tar04_outman041;NM04AAOUTM14062_.mp3
My name's <FullName>. Who are you?;[];;[252];[250, 249];tar04_outman041;
My name is Shaleena... you're from the up-world, aren't you? I've... I've never seen it. I was born here in the Undercity. Is it as nice as they say up there?;[];;[253, 281, 284, 286];[251, 288];tar04_outman041;NM04AASHAL27003_.mp3
The surface is a beautiful place.;[];;[254];[252];tar04_outman041;
I've never been to the surface, but sometimes I think I can see it in my dreams. The sun, the sky, the stars... it all sounds so... so... so wonderful.;[];;[255];[253, 285, 287];tar04_outman041;NM04AASHAL27005_.mp3
Gendar, the leader of our village, tells me I should spend more time trying to improve things down here and less time dreaming about something I can never have. Maybe he's right.;[];;[256];[254];tar04_outman041;NM04AASHAL27006_.mp3
You probably think I'm a fool, having dreams of a place I've never even seen. But when I was little, Rukil used to tell me stories of what it was like up there.;[];;[257, 266, 281];[255];tar04_outman041;NM04AASHAL27007_.mp3
Rukil? Who's that?;[];;[258];[256];tar04_outman041;
Rukil's the oldest man in the village. The kids call him Rukil Wrinkle-Skin, but he's a kind man. He used to tell me the greatest stories when I was a little girl.;[];;[259];[257];tar04_outman041;NM04AASHAL27009_.mp3
I still like to listen to his tales about the Promised Land, even though I know they're just legends. But it helps to make the Undercity seem less... less dark, somehow.;[];;[260, 266, 281];[258];tar04_outman041;NM04AASHAL27010_.mp3
The Promised Land? What's that?;[];;[261];[259, 265];tar04_outman041;
It's... it's just a story to make little children smile. Rukil believes in it, though. Sometimes I can almost believe it myself, but then I look around and I see the ugly truth.;[];;[262];[260];tar04_outman041;NM04AASHAL27012_.mp3
*sigh* I guess we have to make the best of what we have though. If you really want to learn more about the promised land you should speak to Rukil.;[];;[263, 266, 270];[261];tar04_outman041;NM04AASHAL27013_.mp3
Where can I find Rukil?;[];;[264];[262, 269, 273, 275, 280, 267];tar04_outman041;
He's wandering around somewhere on the south side of the village. He doesn't move too far... it's hard on his bones. He's over 100 years old!;[];;[265];[263];tar04_outman041;NM04AASHAL27019_.mp3
The children laugh at him and people think he's crazy because of his stories about the Promised Land, but he's really just a kind old man.;[];;[260, 266, 268, 270];[264];tar04_outman041;NM04AASHAL27020_.mp3
I want to ask you some questions.;[];;[267];[265, 262, 259, 256];tar04_outman041;
You'd probably get more information from Gendar, the village leader. Or maybe Rukil. But I'll tell you whatever I can.;[];;[263, 268, 270, 272, 274, 276];[266];tar04_outman041;NM04AASHAL27015_.mp3
Where can I find Gendar?;[];;[269];[267, 273, 275, 280, 265];tar04_outman041;
He'll be somewhere in the village. I couldn't say where for sure. He's always busy, doing whatever he can to make the lives of the other villagers easier.;[];;[263, 270, 272, 274];[268];tar04_outman041;NM04AASHAL27017_.mp3
I'll be going now.;[];;[271];[269, 280, 275, 273, 267, 265, 262];tar04_outman041;
Oh... okay. Well, if you ever need anything, or if you just feel like talking, come back and see me. I hardly ever get a chance to speak to someone from the up-world.;[];;[];[270];tar04_outman041;NM04AASHAL27042_.mp3
Do you know anything about the escape pods that crashed into the Undercity?;[];;[273];[269, 275, 280, 267];tar04_outman041;
I don't know anything about that, but maybe Gendar could help you. Sorry... is there anything else you need?;[];;[263, 268, 270, 274, 276];[272];tar04_outman041;NM04AASHAL27022_.mp3
Have any other up-worlders come through here recently?;[];;[275];[273, 280, 269, 267];tar04_outman041;
There were quite a few people from the surface marching through the village, but none of them bothered to talk to me. Gendar might know more about them.;[];;[263, 268, 270, 272, 276];[274];tar04_outman041;NM04AASHAL27024_.mp3
Tell me about this village.;[];;[277];[275, 273, 267];tar04_outman041;
Well, I was born here for starters. My parents were Outcasts, banished to the Undercity for some crime or other... they never really liked to talk about it.;[];;[278];[276];tar04_outman041;NM04AASHAL27026_.mp3
Everyone here is an Outcast... or the descendant of one. It's tough down here, but we survive. I guess it's easier for me, since I've never known anything different.;[];;[279];[277];tar04_outman041;NM04AASHAL27027_.mp3
"Some of the people have given up all hope; they've become bitter and depressed. But most of us are good people... despite what our ancestors may have done.";[];;[280];[278];tar04_outman041;NM04AASHAL27028_.mp3
Gendar could probably tell you more. Or maybe Rukil. You could talk to them if you want.;[];;[263, 268, 270, 272, 274];[279];tar04_outman041;NM04AASHAL27029_.mp3
I don't have time for this.;[];;[282];[259, 256, 252];tar04_outman041;
Of course... I'm sorry. You're probably here for something important, right? You probably want to speak to Gendar. He's the leader of our village.;[];;[283];[281];tar04_outman041;NM04AASHAL27035_.mp3
But if you... if you have time later, maybe you could come back and speak to me again. I don't get much chance to talk with people from the surface.;[];;[];[282];tar04_outman041;NM04AASHAL27036_.mp3
